,z0_spring,z0_summer,z0_autumn,z0_winter,alb_spring,alb_summer,alb_autumn,alb_winter,bo_spring,bo_summer,bo_autumn,bo_winter,Sectors
0,0.47353218896590377,0.47858413137146005,0.46949063504145877,0.46949063504145877,0.15785789023658728,0.17979687293169508,0.1869948494363478,0.1869948494363478,0.43274346520000617,0.8124217427961873,0.9825883281716394,0.9825883281716394,90.0
1,0.8719761909430174,0.8617342018475435,0.8442910169911482,0.8442910169911482,0.15785789023658728,0.17979687293169508,0.1869948494363478,0.1869948494363478,0.43274346520000617,0.8124217427961873,0.9825883281716394,0.9825883281716394,135.0
2,0.7518192847930756,0.7516804413189567,0.7297537235830268,0.7297537235830268,0.15785789023658728,0.17979687293169508,0.1869948494363478,0.1869948494363478,0.43274346520000617,0.8124217427961873,0.9825883281716394,0.9825883281716394,180.0
3,0.6052347114568872,0.6101106761120536,0.6013339397327543,0.6013339397327543,0.15785789023658728,0.17979687293169508,0.1869948494363478,0.1869948494363478,0.43274346520000617,0.8124217427961873,0.9825883281716394,0.9825883281716394,225.0
4,0.2926193942903454,0.26971024392748766,0.18438466595471384,0.18438466595471384,0.15785789023658728,0.17979687293169508,0.1869948494363478,0.1869948494363478,0.43274346520000617,0.8124217427961873,0.9825883281716394,0.9825883281716394,270.0
5,0.5802793527315763,0.5964967472264173,0.5634983788157235,0.5634983788157235,0.15785789023658728,0.17979687293169508,0.1869948494363478,0.1869948494363478,0.43274346520000617,0.8124217427961873,0.9825883281716394,0.9825883281716394,315.0
6,0.7824156769438882,0.7915523985590514,0.7751062996517578,0.7751062996517578,0.15785789023658728,0.17979687293169508,0.1869948494363478,0.1869948494363478,0.43274346520000617,0.8124217427961873,0.9825883281716394,0.9825883281716394,45.0
7,0.7250120723870989,0.7316604364619638,0.7140847526404431,0.7140847526404431,0.15785789023658728,0.17979687293169508,0.1869948494363478,0.1869948494363478,0.43274346520000617,0.8124217427961873,0.9825883281716394,0.9825883281716394,0.0
